statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;3_variable_code;3_variable_label;3_variable_attribute_code;3_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART20;Rinder;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;1280916;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;1999;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART20;Rinder;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;3969951;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART03;Kühe;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;x;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART03;Kühe;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;29557;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2002;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART405;Lämmer;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;-;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2002;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART405;Lämmer;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;-;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART3;Schweine;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;x;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;1997;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART3;Schweine;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;845696;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART20;Rinder;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;-;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART20;Rinder;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;-;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART20;Rinder;SCHLA1;Schlachtungsart;SCHLACHT3;Hausschlachtung;18454;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART20;Rinder;SCHLA1;Schlachtungsart;SCHLACHT3;Hausschlachtung;57503;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART05;Kälber;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;48980;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART05;Kälber;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;328458;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART05;Kälber;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;x;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2000;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART05;Kälber;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;1524;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART405;Lämmer;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;17057;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART405;Lämmer;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;826389;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART2001;Jungrinder;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;6816;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART2001;Jungrinder;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;23078;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2009;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART405;Lämmer;SCHLA1;Schlachtungsart;SCHLACHT3;Hausschlachtung;863;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2009;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART405;Lämmer;SCHLA1;Schlachtungsart;SCHLACHT3;Hausschlachtung;47905;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART02;Bullen;SCHLA1;Schlachtungsart;SCHLACHT3;Hausschlachtung;8367;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART02;Bullen;SCHLA1;Schlachtungsart;SCHLACHT3;Hausschlachtung;23058;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART213;Weibliche Rinder;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;131575;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART213;Weibliche Rinder;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;440483;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART03;Kühe;SCHLA1;Schlachtungsart;SCHLACHT3;Hausschlachtung;1281;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART03;Kühe;SCHLA1;Schlachtungsart;SCHLACHT3;Hausschlachtung;4174;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART6;Ziegen;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;383;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART6;Ziegen;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;20968;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;1994;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART02;Bullen;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;711476;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;1994;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART02;Bullen;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;1988275;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2001;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART3;Schweine;SCHLA1;Schlachtungsart;SCHLACHT3;Hausschlachtung;57166;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2001;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART3;Schweine;SCHLA1;Schlachtungsart;SCHLACHT3;Hausschlachtung;587518;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART213;Weibliche Rinder;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;x;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART213;Weibliche Rinder;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;3822;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;1995;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART2001;Jungrinder;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;-;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;1995;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART2001;Jungrinder;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;-;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2001;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART03;Kühe;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;x;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2001;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART03;Kühe;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;980;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART2001;Jungrinder;SCHLA1;Schlachtungsart;SCHLACHT3;Hausschlachtung;271;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART2001;Jungrinder;SCHLA1;Schlachtungsart;SCHLACHT3;Hausschlachtung;1692;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART405;Lämmer;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;x;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART405;Lämmer;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;48779;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART05;Kälber;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;42499;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART05;Kälber;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;318314;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART1;Pferde;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;x;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART1;Pferde;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;140;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART405;Lämmer;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;-;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART405;Lämmer;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;-;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART03;Kühe;SCHLA1;Schlachtungsart;SCHLACHT3;Hausschlachtung;1622;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART03;Kühe;SCHLA1;Schlachtungsart;SCHLACHT3;Hausschlachtung;5345;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART405;Lämmer;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;-;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;1996;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART405;Lämmer;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;-;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART05;Kälber;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;x;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART05;Kälber;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;426;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;1993;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART3;Schweine;SCHLA1;Schlachtungsart;SCHLACHT3;Hausschlachtung;123386;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;1993;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART3;Schweine;SCHLA1;Schlachtungsart;SCHLACHT3;Hausschlachtung;1268096;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;1994;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART6;Ziegen;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;82;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;1994;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART6;Ziegen;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;4546;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART03;Kühe;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;401412;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART03;Kühe;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;1275190;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART02;Bullen;SCHLA1;Schlachtungsart;SCHLACHT3;Hausschlachtung;3707;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART02;Bullen;SCHLA1;Schlachtungsart;SCHLACHT3;Hausschlachtung;9755;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART213;Weibliche Rinder;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;169435;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART213;Weibliche Rinder;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;551551;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART1;Pferde;SCHLA1;Schlachtungsart;SCHLACHT3;Hausschlachtung;19;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART1;Pferde;SCHLA1;Schlachtungsart;SCHLACHT3;Hausschlachtung;72;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2003;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART4;Schafe;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;18960;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2003;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART4;Schafe;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;815287;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART3;Schweine;SCHLA1;Schlachtungsart;SCHLACHT3;Hausschlachtung;14469;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART3;Schweine;SCHLA1;Schlachtungsart;SCHLACHT3;Hausschlachtung;152796;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2002;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART6;Ziegen;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;210;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2002;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART6;Ziegen;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;11640;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART01;Ochsen;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;x;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;1998;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART01;Ochsen;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;369;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART213;Weibliche Rinder;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;x;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART213;Weibliche Rinder;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;5648;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART405;Lämmer;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;x;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART405;Lämmer;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;189453;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2002;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART01;Ochsen;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;x;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2002;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART01;Ochsen;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;8;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;1995;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART4;Schafe;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;14536;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;1995;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART4;Schafe;SCHLA1;Schlachtungsart;SCHLACHT1;Gewerbl. Schlachtung von Tieren inländ. Herkunft;621087;Anzahl;GTR001;Geschlachtete Tiere
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART1;Pferde;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;x;t;GTR002;Schlachtmenge
41331;Schlachtungs- und Schlachtgewichtsstatistik;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;TIEA04;Tierarten;TIERART1;Pferde;SCHLA1;Schlachtungsart;SCHLACHT2;Gewerbl. Schlachtung von Tieren ausländ. Herkunft;55;Anzahl;GTR001;Geschlachtete Tiere
